,Date/Time,Day,Dew Point Temp (°C),Month,Rel Hum (%),Stn Press (kPa),Temp (°C),Time,Visibility (km),Weather,Wind Dir (10s deg),Wind Spd (km/h),Year
1299,2016-12-20 10:00,20,2.6,12,76.0,101.59,6.5,10,32.2,Cloudy,20.0,28.0,2016
1300,2016-12-20 13:00,20,3.2,12,76.0,101.84,7.1,13,32.2,Cloudy,21.0,18.0,2016
1301,2016-12-20 16:00,20,2.1,12,76.0,102.34,6.0,16,48.3,Clear,28.0,17.0,2016
1302,2016-12-20 19:00,20,2.7,12,79.0,102.66,6.0,19,32.2,Clear,20.0,8.0,2016
1303,2016-12-21 07:00,21,3.0,12,93.0,103.08,4.0,7,24.1,Cloudy,8.0,14.0,2016
1304,2016-12-21 10:00,21,3.1,12,87.0,103.01,5.1,10,24.1,Cloudy,8.0,12.0,2016
1305,2016-12-21 13:00,21,3.1,12,82.0,102.71,5.9,13,24.1,Cloudy,10.0,12.0,2016
1306,2016-12-21 16:00,21,1.0,12,78.0,102.42,4.5,16,24.1,Cloudy,7.0,10.0,2016
1307,2016-12-21 19:00,21,1.8,12,87.0,102.19,3.8,19,24.1,Cloudy,9.0,17.0,2016
1308,2016-12-22 07:00,22,0.4,12,84.0,101.07,2.8,7,24.1,Cloudy,12.0,15.0,2016
1309,2016-12-22 10:00,22,1.6,12,84.0,100.98,4.0,10,24.1,Rain,9.0,25.0,2016
1310,2016-12-22 11:00,22,1.9,12,86.0,100.95,4.0,11,24.1,Rain,7.0,29.0,2016
1311,2016-12-22 13:00,22,2.0,12,82.0,100.86,4.8,13,24.1,Cloudy,8.0,16.0,2016
1312,2016-12-22 16:00,22,2.7,12,88.0,100.81,4.5,16,24.1,Cloudy,7.0,16.0,2016
1313,2016-12-22 19:00,22,2.1,12,89.0,100.79,3.7,19,24.1,Cloudy,8.0,16.0,2016
1314,2016-12-23 06:00,23,2.7,12,93.0,100.11,3.7,6,16.1,Rain,30.0,17.0,2016
1315,2016-12-23 07:00,23,1.9,12,91.0,100.04,3.2,7,16.1,Rain,32.0,17.0,2016
1316,2016-12-23 08:00,23,1.8,12,90.0,100.02,3.3,8,16.1,Rain,30.0,20.0,2016
1317,2016-12-23 09:00,23,2.0,12,92.0,100.02,3.2,9,19.3,Rain,30.0,22.0,2016
1318,2016-12-23 10:00,23,2.2,12,91.0,100.11,3.5,10,16.1,Rain,30.0,16.0,2016
1319,2016-12-23 11:00,23,2.3,12,92.0,100.14,3.5,11,19.3,Rain,31.0,13.0,2016
1320,2016-12-23 12:00,23,2.3,12,92.0,100.15,3.5,12,19.3,Rain,31.0,11.0,2016
1321,2016-12-23 13:00,23,2.2,12,92.0,100.17,3.4,13,20.9,Rain,30.0,14.0,2016
1322,2016-12-23 14:00,23,2.0,12,92.0,100.17,3.2,14,19.3,Rain,31.0,16.0,2016
1323,2016-12-23 15:00,23,2.1,12,93.0,100.23,3.1,15,24.1,Rain,30.0,17.0,2016
1324,2016-12-23 16:00,23,2.1,12,93.0,100.31,3.1,16,24.1,Rain,4.0,8.0,2016
1325,2016-12-23 17:00,23,2.1,12,95.0,100.36,2.8,17,19.3,Rain,7.0,10.0,2016
1326,2016-12-23 18:00,23,1.8,12,97.0,100.44,2.2,18,19.3,Rain,9.0,17.0,2016
1327,2016-12-23 19:00,23,1.6,12,97.0,100.51,2.0,19,12.9,Rain,10.0,17.0,2016
1328,2016-12-23 20:00,23,1.6,12,97.0,100.58,2.0,20,12.9,Rain,9.0,11.0,2016
1329,2016-12-23 21:00,23,1.8,12,97.0,100.65,2.2,21,16.1,Rain,8.0,5.0,2016
1330,2016-12-24 07:00,24,0.8,12,97.0,101.25,1.2,7,16.1,Cloudy,9.0,6.0,2016
1331,2016-12-24 10:00,24,1.0,12,94.0,101.43,1.9,10,19.3,Cloudy,36.0,2.0,2016
1332,2016-12-24 13:00,24,0.8,12,82.0,101.43,3.6,13,32.2,Clear,26.0,12.0,2016
1333,2016-12-24 16:00,24,0.7,12,88.0,101.46,2.5,16,32.2,Clear,28.0,10.0,2016
1334,2016-12-24 19:00,24,-0.4,12,93.0,101.54,0.6,19,32.2,Clear,7.0,13.0,2016
1335,2016-12-25 10:00,25,-2.0,12,93.0,102.06,-1.0,10,32.2,Clear,10.0,13.0,2016
1336,2016-12-25 13:00,25,-3.7,12,70.0,102.14,1.2,13,32.2,Clear,21.0,4.0,2016
1337,2016-12-25 16:00,25,-3.6,12,75.0,102.12,0.3,16,48.3,Cloudy,9.0,4.0,2016
1338,2016-12-25 19:00,25,-4.5,12,74.0,102.22,-0.4,19,32.2,Cloudy,7.0,8.0,2016
1339,2016-12-26 06:00,26,-1.4,12,90.0,102.36,0.1,6,9.7,Snow,8.0,15.0,2016
1340,2016-12-26 07:00,26,-1.2,12,92.0,102.34,-0.1,7,8.1,Snow,9.0,17.0,2016
1341,2016-12-26 08:00,26,-0.5,12,96.0,102.34,0.1,8,2.4,Snow,8.0,17.0,2016
1342,2016-12-26 09:00,26,-0.3,12,96.0,102.28,0.3,9,8.1,Snow,8.0,18.0,2016
1343,2016-12-26 10:00,26,-0.3,12,93.0,102.25,0.7,10,8.1,Snow,9.0,19.0,2016
1344,2016-12-26 11:00,26,-0.3,12,95.0,102.21,0.4,11,1.2,Snow,8.0,18.0,2016
1345,2016-12-26 12:00,26,0.0,12,96.0,102.09,0.6,12,2.4,Snow,7.0,21.0,2016
1346,2016-12-26 14:00,26,0.6,12,93.0,101.78,1.6,14,12.9,Rain,8.0,30.0,2016
1347,2016-12-26 15:00,26,0.8,12,93.0,101.73,1.8,15,12.9,Rain,8.0,30.0,2016
1348,2016-12-26 16:00,26,0.7,12,95.0,101.63,1.4,16,8.1,Rain,7.0,31.0,2016
1349,2016-12-26 17:00,26,0.4,12,95.0,101.55,1.1,17,8.1,Rain,8.0,27.0,2016
1350,2016-12-26 19:00,26,0.7,12,96.0,101.33,1.3,19,4.8,Rain,9.0,29.0,2016
1351,2016-12-26 20:00,26,1.2,12,95.0,101.23,1.9,20,6.4,Rain,8.0,22.0,2016
1352,2016-12-26 21:00,26,1.1,12,96.0,101.13,1.7,21,4.8,Rain,8.0,23.0,2016
1353,2016-12-27 07:00,27,2.2,12,80.0,101.01,5.4,7,19.3,Cloudy,15.0,7.0,2016
1354,2016-12-27 10:00,27,2.7,12,79.0,101.17,6.0,10,32.2,Cloudy,21.0,15.0,2016
1355,2016-12-27 12:00,27,0.8,12,72.0,101.24,5.4,12,24.1,Rain,16.0,7.0,2016
1356,2016-12-27 13:00,27,2.7,12,83.0,101.24,5.3,13,24.1,Cloudy,11.0,16.0,2016
1357,2016-12-27 16:00,27,2.0,12,85.0,101.46,4.3,16,32.2,Cloudy,6.0,9.0,2016
1358,2016-12-27 19:00,27,0.9,12,94.0,101.66,1.8,19,32.2,Cloudy,10.0,10.0,2016
1359,2016-12-28 07:00,28,0.4,12,92.0,102.63,1.6,7,24.1,Cloudy,9.0,14.0,2016
1360,2016-12-28 09:00,28,2.1,12,86.0,102.71,4.2,9,24.1,Rain,13.0,11.0,2016
1361,2016-12-28 10:00,28,2.6,12,82.0,102.77,5.4,10,24.1,Cloudy,16.0,26.0,2016
1362,2016-12-28 11:00,28,2.7,12,84.0,102.84,5.2,11,24.1,Rain,15.0,28.0,2016
1363,2016-12-28 12:00,28,3.2,12,89.0,102.87,4.8,12,24.1,Rain,15.0,20.0,2016
1364,2016-12-28 13:00,28,3.7,12,91.0,102.84,5.0,13,24.1,Rain,13.0,16.0,2016
1365,2016-12-28 14:00,28,3.7,12,90.0,102.84,5.2,14,24.1,Rain,13.0,12.0,2016
1366,2016-12-28 15:00,28,3.5,12,87.0,102.85,5.5,15,24.1,Rain,10.0,10.0,2016
1367,2016-12-28 16:00,28,3.4,12,94.0,102.84,4.3,16,24.1,Cloudy,6.0,13.0,2016
1368,2016-12-28 17:00,28,3.3,12,94.0,102.84,4.2,17,24.1,Rain,7.0,17.0,2016
1369,2016-12-28 18:00,28,3.1,12,95.0,102.84,3.8,18,24.1,Rain,8.0,13.0,2016
1370,2016-12-28 19:00,28,3.1,12,93.0,102.82,4.1,19,16.1,Rain,7.0,12.0,2016
1371,2016-12-28 20:00,28,2.7,12,92.0,102.82,3.9,20,19.3,Rain,7.0,16.0,2016
1372,2016-12-29 06:00,29,1.7,12,91.0,102.03,3.0,6,24.1,Rain,8.0,21.0,2016
1373,2016-12-29 07:00,29,1.7,12,91.0,101.97,3.0,7,24.1,Rain,9.0,26.0,2016
1374,2016-12-29 08:00,29,2.0,12,91.0,101.9,3.3,8,24.1,Rain,8.0,20.0,2016
1375,2016-12-29 09:00,29,2.5,12,90.0,101.86,4.0,9,19.3,Rain,7.0,30.0,2016
1376,2016-12-29 10:00,29,2.5,12,90.0,101.82,4.0,10,16.1,Rain,6.0,28.0,2016
1377,2016-12-29 11:00,29,2.7,12,91.0,101.76,4.0,11,16.1,Rain,8.0,22.0,2016
1378,2016-12-29 12:00,29,3.2,12,92.0,101.71,4.4,12,12.9,Rain,6.0,18.0,2016
1379,2016-12-29 13:00,29,3.5,12,91.0,101.68,4.8,13,19.3,Rain,8.0,13.0,2016
1380,2016-12-29 14:00,29,3.2,12,94.0,101.68,4.1,14,16.1,Rain,3.0,9.0,2016
1381,2016-12-29 15:00,29,3.3,12,94.0,101.67,4.2,15,24.1,Rain,6.0,10.0,2016
1382,2016-12-29 16:00,29,3.0,12,95.0,101.73,3.7,16,24.1,Cloudy,3.0,6.0,2016
1383,2016-12-29 19:00,29,1.6,12,96.0,101.84,2.2,19,24.1,Clear,9.0,7.0,2016
1384,2016-12-30 07:00,30,0.4,12,98.0,102.28,0.7,7,24.1,Clear,1.0,4.0,2016
1385,2016-12-30 10:00,30,1.0,12,99.0,102.57,1.1,10,24.1,Cloudy,34.0,4.0,2016
1386,2016-12-30 13:00,30,2.6,12,91.0,102.6,3.9,13,24.1,Cloudy,29.0,6.0,2016
1387,2016-12-30 16:00,30,0.9,12,90.0,102.62,2.4,16,48.3,Clear,28.0,9.0,2016
1388,2016-12-30 19:00,30,0.0,12,87.0,102.57,1.9,19,32.2,Clear,9.0,5.0,2016
1389,2016-12-31 10:00,31,0.6,12,99.0,101.82,0.7,10,24.1,Cloudy,9.0,9.0,2016
1390,2016-12-31 11:00,31,1.1,12,99.0,101.71,1.2,11,11.3,Rain,9.0,10.0,2016
1391,2016-12-31 12:00,31,1.4,12,97.0,101.53,1.8,12,12.9,Rain,8.0,16.0,2016
1392,2016-12-31 13:00,31,1.2,12,97.0,101.36,1.6,13,9.7,Rain,7.0,17.0,2016
1393,2016-12-31 14:00,31,0.7,12,97.0,101.2,1.1,14,4.8,Rain,7.0,12.0,2016
1394,2016-12-31 20:00,31,0.5,12,96.0,100.62,1.1,20,8.1,Rain,28.0,12.0,2016
1395,2017-01-01 07:00,1,0.4,1,97.0,100.72,0.8,7,24.1,Cloudy,4.0,8.0,2017
1396,2017-01-01 10:00,1,-5.3,1,58.0,100.9,2.1,10,48.3,Cloudy,35.0,23.0,2017
1397,2017-01-01 13:00,1,-6.5,1,56.0,100.97,1.4,13,48.3,Cloudy,34.0,21.0,2017
1398,2017-01-01 16:00,1,-7.6,1,53.0,101.03,0.9,16,48.3,Cloudy,2.0,14.0,2017
1399,2017-01-01 19:00,1,-10.1,1,49.0,101.18,-0.6,19,48.3,Cloudy,1.0,9.0,2017
1400,2017-01-02 07:00,2,-12.8,1,47.0,101.64,-3.0,7,48.3,Clear,3.0,12.0,2017
1401,2017-01-02 10:00,2,-12.9,1,40.0,101.86,-0.9,10,48.3,Clear,3.0,13.0,2017
1402,2017-01-02 13:00,2,-13.1,1,34.0,101.92,1.1,13,48.3,Clear,7.0,14.0,2017
1403,2017-01-02 16:00,2,-12.9,1,37.0,102.08,0.2,16,48.3,Clear,7.0,15.0,2017
1404,2017-01-02 19:00,2,-13.5,1,41.0,102.23,-1.9,19,48.3,Clear,9.0,8.0,2017
1405,2017-01-03 07:00,3,-12.6,1,60.0,102.78,-6.0,7,48.3,Clear,8.0,14.0,2017
1406,2017-01-03 10:00,3,-11.1,1,57.0,102.85,-3.8,10,48.3,Clear,9.0,8.0,2017
1407,2017-01-03 13:00,3,-12.7,1,39.0,102.84,-0.3,13,48.3,Clear,7.0,6.0,2017
1408,2017-01-03 16:00,3,-14.7,1,33.0,102.81,-0.2,16,48.3,Clear,27.0,4.0,2017
1409,2017-01-03 19:00,3,-9.6,1,64.0,102.8,-3.7,19,48.3,Clear,6.0,14.0,2017
1410,2017-01-04 07:00,4,-9.3,1,67.0,102.6,-4.0,7,48.3,Clear,36.0,1.0,2017
1411,2017-01-04 10:00,4,-6.5,1,73.0,102.71,-2.3,10,48.3,Clear,9.0,8.0,2017
1412,2017-01-04 13:00,4,-2.6,1,72.0,102.65,1.9,13,48.3,Clear,29.0,17.0,2017
1413,2017-01-04 16:00,4,-1.9,1,83.0,102.7,0.7,16,48.3,Clear,32.0,13.0,2017
1414,2017-01-04 19:00,4,-4.3,1,81.0,102.79,-1.4,19,48.3,Clear,9.0,11.0,2017
1415,2017-01-05 07:00,5,-8.2,1,79.0,102.69,-5.1,7,48.3,Clear,10.0,9.0,2017
1416,2017-01-05 10:00,5,-6.3,1,75.0,102.68,-2.5,10,48.3,Cloudy,9.0,13.0,2017
1417,2017-01-05 13:00,5,-5.5,1,65.0,102.46,0.3,13,48.3,Cloudy,10.0,11.0,2017
1418,2017-01-05 16:00,5,-5.6,1,67.0,102.29,-0.2,16,48.3,Cloudy,10.0,9.0,2017
1419,2017-01-05 19:00,5,-5.7,1,77.0,102.17,-2.2,19,48.3,Cloudy,10.0,13.0,2017
1420,2017-01-06 07:00,6,-4.1,1,74.0,101.69,0.0,7,24.1,Cloudy,8.0,17.0,2017
1421,2017-01-06 10:00,6,-5.5,1,61.0,101.71,1.2,10,24.1,Cloudy,8.0,21.0,2017
1422,2017-01-06 13:00,6,-5.1,1,59.0,101.61,2.1,13,24.1,Cloudy,7.0,16.0,2017
1423,2017-01-06 16:00,6,-3.5,1,66.0,101.56,2.2,16,48.3,Cloudy,7.0,14.0,2017
1424,2017-01-06 19:00,6,-2.3,1,77.0,101.53,1.3,19,32.2,Cloudy,11.0,13.0,2017
1425,2017-01-07 07:00,7,-6.8,1,81.0,101.32,-4.0,7,32.2,Clear,4.0,5.0,2017
1426,2017-01-07 10:00,7,-4.9,1,74.0,101.26,-0.8,10,48.3,Cloudy,14.0,8.0,2017
1427,2017-01-07 13:00,7,-4.5,1,64.0,101.01,1.6,13,48.3,Cloudy,36.0,3.0,2017
1428,2017-01-07 16:00,7,-2.2,1,78.0,100.89,1.2,16,48.3,Cloudy,23.0,3.0,2017
1429,2017-01-07 19:00,7,-2.9,1,76.0,101.11,0.9,19,32.2,Cloudy,27.0,3.0,2017
1430,2017-01-08 07:00,8,-4.1,1,68.0,100.98,1.2,7,32.2,Cloudy,1.0,6.0,2017
1431,2017-01-08 10:00,8,-3.6,1,65.0,100.56,2.3,10,32.2,Cloudy,25.0,4.0,2017
1432,2017-01-08 13:00,8,-1.1,1,79.0,100.13,2.2,13,16.1,Rain,35.0,9.0,2017
1433,2017-01-08 14:00,8,-0.1,1,87.0,99.88,1.8,14,16.1,Rain,5.0,4.0,2017
1434,2017-01-08 15:00,8,0.2,1,92.0,99.8,1.4,15,8.1,Rain,20.0,12.0,2017
1435,2017-01-08 16:00,8,0.4,1,94.0,99.73,1.3,16,8.1,Rain,21.0,7.0,2017
1436,2017-01-08 17:00,8,0.8,1,96.0,99.7,1.4,17,8.1,Rain,25.0,6.0,2017
1437,2017-01-08 18:00,8,1.0,1,97.0,99.69,1.4,18,9.7,Rain,36.0,3.0,2017
1438,2017-01-08 19:00,8,1.3,1,98.0,99.68,1.6,19,6.4,Rain,7.0,9.0,2017
1439,2017-01-08 20:00,8,1.3,1,98.0,99.69,1.6,20,9.7,Rain,9.0,10.0,2017
1440,2017-01-08 21:00,8,1.4,1,98.0,99.71,1.7,21,12.9,Rain,8.0,18.0,2017
1441,2017-01-09 07:00,9,1.9,1,86.0,100.0,4.0,7,24.1,Cloudy,17.0,13.0,2017
1442,2017-01-09 10:00,9,1.8,1,83.0,100.22,4.4,10,24.1,Cloudy,15.0,8.0,2017
1443,2017-01-09 13:00,9,3.1,1,90.0,100.28,4.6,13,24.1,Rain,19.0,15.0,2017
1444,2017-01-09 16:00,9,2.7,1,90.0,100.43,4.2,16,24.1,Cloudy,6.0,8.0,2017
1445,2017-01-09 19:00,9,2.1,1,92.0,100.47,3.3,19,24.1,Cloudy,8.0,12.0,2017
1446,2017-01-10 07:00,10,-3.6,1,77.0,100.59,0.0,7,24.1,Cloudy,9.0,8.0,2017
1447,2017-01-10 10:00,10,-5.4,1,67.0,100.74,0.0,10,32.2,Cloudy,10.0,14.0,2017
1448,2017-01-10 13:00,10,-6.3,1,51.0,100.65,2.9,13,48.3,Clear,10.0,10.0,2017
1449,2017-01-10 16:00,10,-5.7,1,57.0,100.65,1.9,16,48.3,Clear,36.0,1.0,2017
1450,2017-01-10 19:00,10,-11.1,1,46.0,100.66,-0.9,19,48.3,Clear,13.0,9.0,2017
1451,2017-01-11 07:00,11,-11.1,1,58.0,100.8,-4.0,7,48.3,Clear,36.0,2.0,2017
1452,2017-01-11 10:00,11,-9.1,1,58.0,101.06,-1.9,10,48.3,Clear,11.0,7.0,2017
1453,2017-01-11 13:00,11,-9.1,1,47.0,101.18,1.0,13,48.3,Clear,23.0,8.0,2017
1454,2017-01-11 16:00,11,-6.9,1,56.0,101.36,0.9,16,48.3,Clear,20.0,6.0,2017
1455,2017-01-11 19:00,11,-6.1,1,67.0,101.59,-0.7,19,48.3,Clear,13.0,5.0,2017
1456,2017-01-12 07:00,12,-9.4,1,77.0,102.24,-6.0,7,48.3,Clear,9.0,12.0,2017
1457,2017-01-12 10:00,12,-7.0,1,77.0,102.5,-3.5,10,48.3,Clear,10.0,10.0,2017
1458,2017-01-12 13:00,12,-5.7,1,66.0,102.46,-0.1,13,48.3,Clear,23.0,7.0,2017
1459,2017-01-12 16:00,12,-4.1,1,76.0,102.56,-0.4,16,48.3,Clear,29.0,8.0,2017
1460,2017-01-12 19:00,12,-5.0,1,84.0,102.65,-2.7,19,48.3,Clear,31.0,3.0,2017
1461,2017-01-13 07:00,13,-7.1,1,91.0,103.05,-5.9,7,48.3,Clear,8.0,8.0,2017
1462,2017-01-13 10:00,13,-5.3,1,86.0,103.2,-3.3,10,48.3,Cloudy,9.0,8.0,2017
1463,2017-01-13 13:00,13,-5.6,1,66.0,103.11,0.0,13,48.3,Cloudy,36.0,2.0,2017
1464,2017-01-13 16:00,13,-4.4,1,70.0,103.14,0.4,16,48.3,Cloudy,20.0,3.0,2017
1465,2017-01-13 19:00,13,-3.4,1,80.0,103.13,-0.4,19,48.3,Cloudy,16.0,3.0,2017
1466,2017-01-14 07:00,14,-6.1,1,91.0,103.02,-4.8,7,48.3,Clear,8.0,14.0,2017
1467,2017-01-14 10:00,14,-4.2,1,80.0,103.01,-1.2,10,48.3,Clear,9.0,5.0,2017
1468,2017-01-14 13:00,14,-1.2,1,74.0,102.77,3.0,13,48.3,Cloudy,28.0,10.0,2017
1469,2017-01-14 16:00,14,-0.6,1,86.0,102.62,1.5,16,48.3,Cloudy,17.0,4.0,2017
1470,2017-01-14 19:00,14,-1.1,1,94.0,102.58,-0.2,19,32.2,Cloudy,31.0,5.0,2017
1471,2017-01-15 07:00,15,-2.9,1,89.0,102.54,-1.3,7,32.2,Cloudy,10.0,11.0,2017
1472,2017-01-15 10:00,15,-2.2,1,80.0,102.62,0.9,10,32.2,Cloudy,9.0,11.0,2017
1473,2017-01-15 13:00,15,0.3,1,77.0,102.52,4.0,13,32.2,Cloudy,23.0,6.0,2017
1474,2017-01-15 16:00,15,1.0,1,88.0,102.55,2.8,16,32.2,Cloudy,36.0,2.0,2017
1475,2017-01-15 19:00,15,0.5,1,85.0,102.58,2.8,19,32.2,Cloudy,36.0,2.0,2017
1476,2017-01-16 07:00,16,-0.9,1,82.0,102.23,1.8,7,24.1,Cloudy,9.0,12.0,2017
1477,2017-01-16 10:00,16,-1.7,1,69.0,102.11,3.5,10,48.3,Cloudy,9.0,9.0,2017
1478,2017-01-16 13:00,16,-1.2,1,66.0,101.77,4.6,13,48.3,Cloudy,9.0,12.0,2017
1479,2017-01-16 14:00,16,-0.3,1,71.0,101.63,4.5,14,48.3,Rain,12.0,7.0,2017
1480,2017-01-16 15:00,16,0.6,1,77.0,101.56,4.3,15,32.2,Rain,36.0,3.0,2017
1481,2017-01-16 16:00,16,0.9,1,79.0,101.48,4.2,16,32.2,Cloudy,11.0,7.0,2017
1482,2017-01-16 17:00,16,1.2,1,84.0,101.46,3.6,17,24.1,Rain,24.0,8.0,2017
1483,2017-01-16 18:00,16,2.5,1,94.0,101.56,3.4,18,12.9,Rain,0.0,1.0,2017
1484,2017-01-16 19:00,16,3.6,1,95.0,101.4,4.3,19,12.9,Rain,9.0,18.0,2017
1485,2017-01-16 20:00,16,3.7,1,88.0,101.37,5.5,20,12.9,Rain,8.0,21.0,2017
1486,2017-01-16 21:00,16,3.8,1,90.0,101.32,5.3,21,12.9,Rain,9.0,17.0,2017
1487,2017-01-17 07:00,17,3.9,1,76.0,100.43,7.8,7,24.1,Rain,7.0,23.0,2017
1488,2017-01-17 08:00,17,4.5,1,82.0,100.41,7.4,8,16.1,Rain,9.0,21.0,2017
1489,2017-01-17 09:00,17,5.6,1,89.0,100.37,7.3,9,19.3,Rain,5.0,22.0,2017
1490,2017-01-17 10:00,17,5.5,1,82.0,100.42,8.4,10,24.1,Rain,9.0,19.0,2017
1491,2017-01-17 11:00,17,5.4,1,81.0,100.41,8.5,11,24.1,Rain,9.0,28.0,2017
1492,2017-01-17 12:00,17,5.7,1,81.0,100.34,8.8,12,24.1,Rain,8.0,30.0,2017
1493,2017-01-17 13:00,17,6.1,1,84.0,100.24,8.6,13,24.1,Rain,7.0,19.0,2017
1494,2017-01-17 14:00,17,5.5,1,80.0,100.09,8.7,14,19.3,Rain,9.0,26.0,2017
1495,2017-01-17 15:00,17,5.9,1,87.0,99.92,7.9,15,19.3,Rain,10.0,30.0,2017
1496,2017-01-17 16:00,17,6.4,1,91.0,99.75,7.8,16,16.1,Rain,9.0,19.0,2017
1497,2017-01-17 18:00,17,7.4,1,93.0,99.51,8.5,18,12.9,Rain,11.0,30.0,2017
1498,2017-01-17 19:00,17,7.3,1,93.0,99.48,8.4,19,9.7,Rain,11.0,30.0,2017
1499,2017-01-17 20:00,17,7.0,1,92.0,99.41,8.2,20,12.9,Rain,12.0,36.0,2017
1500,2017-01-17 21:00,17,7.0,1,92.0,99.42,8.2,21,12.9,Rain,12.0,26.0,2017
1501,2017-01-18 06:00,18,8.0,1,92.0,99.21,9.2,6,12.9,Rain,12.0,28.0,2017
1502,2017-01-18 07:00,18,8.2,1,94.0,99.11,9.1,7,16.1,Rain,11.0,30.0,2017
1503,2017-01-18 08:00,18,7.7,1,96.0,99.01,8.3,8,19.3,Rain,8.0,26.0,2017
1504,2017-01-18 09:00,18,7.3,1,95.0,99.01,8.0,9,19.3,Rain,9.0,27.0,2017
1505,2017-01-18 10:00,18,7.6,1,90.0,98.94,9.1,10,24.1,Cloudy,8.0,38.0,2017
1506,2017-01-18 11:00,18,8.0,1,95.0,99.07,8.7,11,24.1,Rain,10.0,25.0,2017
1507,2017-01-18 12:00,18,8.4,1,90.0,99.04,9.9,12,24.1,Rain,13.0,29.0,2017
1508,2017-01-18 13:00,18,9.1,1,91.0,99.08,10.5,13,24.1,Rain,13.0,21.0,2017
1509,2017-01-18 16:00,18,8.9,1,91.0,99.04,10.3,16,24.1,Rain,9.0,13.0,2017
1510,2017-01-18 17:00,18,8.4,1,93.0,98.99,9.5,17,24.1,Rain,8.0,13.0,2017
1511,2017-01-18 18:00,18,8.1,1,93.0,98.93,9.2,18,24.1,Rain,10.0,22.0,2017
1512,2017-01-18 19:00,18,7.9,1,92.0,98.86,9.1,19,16.1,Rain,11.0,28.0,2017
1513,2017-01-18 20:00,18,8.0,1,94.0,98.88,8.9,20,12.9,Rain,9.0,13.0,2017
1514,2017-01-18 21:00,18,7.6,1,96.0,98.88,8.2,21,12.9,Rain,10.0,14.0,2017
1515,2017-01-19 06:00,19,5.9,1,90.0,99.55,7.4,6,16.1,Rain,12.0,23.0,2017
1516,2017-01-19 07:00,19,5.9,1,93.0,99.58,6.9,7,24.1,Rain,13.0,17.0,2017
1517,2017-01-19 08:00,19,5.8,1,93.0,99.61,6.8,8,24.1,Rain,14.0,22.0,2017
1518,2017-01-19 10:00,19,6.0,1,91.0,99.71,7.4,10,24.1,Rain,14.0,20.0,2017
1519,2017-01-19 11:00,19,6.3,1,92.0,99.72,7.5,11,24.1,Rain,14.0,18.0,2017
1520,2017-01-19 12:00,19,6.6,1,91.0,99.68,8.0,12,24.1,Rain,12.0,14.0,2017
1521,2017-01-19 13:00,19,6.3,1,88.0,99.65,8.2,13,24.1,Cloudy,12.0,15.0,2017
1522,2017-01-19 16:00,19,6.0,1,88.0,99.64,7.8,16,24.1,Rain,13.0,20.0,2017
1523,2017-01-19 17:00,19,6.3,1,95.0,99.65,7.0,17,12.9,Rain,10.0,12.0,2017
1524,2017-01-19 18:00,19,6.1,1,93.0,99.66,7.1,18,24.1,Rain,13.0,16.0,2017
1525,2017-01-19 19:00,19,6.3,1,95.0,99.63,7.0,19,19.3,Rain,11.0,17.0,2017
1526,2017-01-20 07:00,20,1.6,1,87.0,98.96,3.6,7,32.2,Clear,19.0,8.0,2017
1527,2017-01-20 10:00,20,2.9,1,93.0,98.88,3.9,10,48.3,Cloudy,32.0,9.0,2017
1528,2017-01-20 13:00,20,4.0,1,91.0,98.68,5.3,13,48.3,Cloudy,27.0,14.0,2017
1529,2017-01-20 16:00,20,4.3,1,93.0,98.64,5.3,16,48.3,Cloudy,29.0,14.0,2017
1530,2017-01-20 19:00,20,4.6,1,96.0,98.7,5.2,19,32.2,Cloudy,31.0,7.0,2017
1531,2017-01-21 07:00,21,3.7,1,84.0,99.18,6.2,7,24.1,Cloudy,4.0,15.0,2017
1532,2017-01-21 10:00,21,3.8,1,78.0,99.39,7.4,10,32.2,Cloudy,7.0,17.0,2017
1533,2017-01-21 13:00,21,4.1,1,65.0,99.52,10.3,13,32.2,Cloudy,13.0,10.0,2017
1534,2017-01-21 16:00,21,4.4,1,70.0,99.69,9.6,16,32.2,Cloudy,9.0,12.0,2017
1535,2017-01-21 19:00,21,3.3,1,80.0,99.87,6.5,19,32.2,Clear,10.0,12.0,2017
1536,2017-01-22 07:00,22,2.4,1,88.0,99.59,4.2,7,32.2,Cloudy,7.0,7.0,2017
1537,2017-01-22 10:00,22,2.8,1,90.0,99.76,4.3,10,32.2,Cloudy,22.0,5.0,2017
1538,2017-01-22 11:00,22,2.5,1,83.0,99.9,5.1,11,24.1,Rain,18.0,8.0,2017
1539,2017-01-22 12:00,22,3.4,1,85.0,99.95,5.7,12,16.1,Rain,6.0,11.0,2017
1540,2017-01-22 13:00,22,4.2,1,88.0,99.96,6.0,13,12.9,Rain,8.0,21.0,2017
1541,2017-01-22 14:00,22,4.0,1,86.0,99.99,6.2,14,12.9,Rain,8.0,22.0,2017
1542,2017-01-22 15:00,22,4.1,1,89.0,100.05,5.8,15,16.1,Rain,7.0,22.0,2017
1543,2017-01-22 16:00,22,4.1,1,88.0,100.1,5.9,16,24.1,Rain,3.0,18.0,2017
1544,2017-01-22 19:00,22,3.5,1,85.0,100.17,5.8,19,32.2,Cloudy,6.0,14.0,2017
1545,2017-01-23 07:00,23,0.7,1,97.0,100.77,1.1,7,32.2,Cloudy,10.0,7.0,2017
